iter	prior	likelihood	posterior	prior_A	|A|	#indels	|indels|	#substs	P1/likelihood	P1/prior_A	P1/|A|	P1/#indels	P1/|indels|	P1/#substs	Scale[1]*|T|	|T|	rs07:log_rate	rs07:mean_length	Rates.gamma:alpha	hky85:kappa	hky85:pi[A]	hky85:pi[C]	hky85:pi[G]	hky85:pi[T]	scale[1]	scale1
187	-52.266516984650316	-3815.290747460126568	-3867.557264444777047	-1.403527556198561	1140	0	0	577	-3815.290747460126568	-1.403527556198561	1140	0	0	577	0.740254132295458	1.584195518516649	-7.642142777853226	1.8097067952446766	0.2735257831690062	19.014048359247287	0.29893847028488274	0.26922119763384017	0.14689980727853044	0.28494052480274673	0.46727447694624863	0.46727447694624863
188	-46.071409229636878	-3815.957646067900441	-3862.029055297537525	-1.533819510164383	1140	0	0	577	-3815.957646067900441	-1.533819510164383	1140	0	0	577	0.840179275510764	1.082299827857822	-7.266851809317393	1.215958893464476	0.28326712020519085	17.848444158494218	0.28213910613207155	0.2908677684949732	0.14105518145784432	0.2859379439151109	0.7762906857092616	0.7762906857092616
189	-55.970562118547718	-3807.927696019924497	-3863.898258138472102	-1.011484598615787	1140	0	0	575	-3807.927696019924497	-1.011484598615787	1140	0	0	575	0.820700274456913	0.798327632564183	-8.00673577513196	1.4734539020197202	0.2600641670505383	24.587539458376803	0.2801217827471913	0.28878803428394123	0.1471967245162381	0.2838934584526295	1.0280243862045346	1.0280243862045346
190	-53.191926235502365	-3822.273589020178861	-3875.465515255681112	-1.449270259611781	1140	0	0	577	-3822.273589020178861	-1.449270259611781	1140	0	0	577	0.931353534423060	0.945970723900616	-8.130182993109214	2.2780425666994653	0.2605321519828518	22.083371088400778	0.2736133717660106	0.31284521504314156	0.1362439976605425	0.27729741553030524	0.9845479473008597	0.9845479473008597
191	-53.638658899573549	-3812.931482234633677	-3866.570141134207006	-0.999558481840614	1140	0	0	575	-3812.931482234633677	-0.999558481840614	1140	0	0	575	0.786888541911321	1.260529765632039	-7.58891321553091	1.09558264531579	0.26939369836278665	20.392303307418207	0.2743173995906798	0.305773826978916	0.1418978507531999	0.2780109226772043	0.6242522496220222	0.6242522496220222
192	-46.850904308294666	-3821.985684248289544	-3868.836588556584047	-0.786571606693098	1140	0	0	577	-3821.985684248289544	-0.786571606693098	1140	0	0	577	0.873447153077310	1.037705247653801	-7.841613764834521	1.0035407278499593	0.2648471875078195	17.720744055648588	0.30817332960081345	0.2951567210885404	0.13197159359717575	0.2646983557134704	0.8417102592977435	0.8417102592977435
193	-44.046147522273408	-3809.388714892124426	-3853.434862414397685	-1.536988756864744	1140	0	0	577	-3809.388714892124426	-1.536988756864744	1140	0	0	577	0.824302043866470	0.347325331844279	-9.29507771274845	3.9119363134994005	0.2850005055339914	21.235561541066204	0.3027114644964498	0.2899255539485413	0.1296326142871577	0.27773036726785116	2.3732851257622674	2.3732851257622674
194	-38.653360092072241	-3816.446511797316361	-3855.099871889388396	-3.717098648747994	1140	0	0	575	-3816.446511797316361	-3.717098648747994	1140	0	0	575	0.816783257713039	0.487060204826627	-6.551202275564554	2.8735036592753014	0.2313486009377187	18.205012011264156	0.2950605661090936	0.28259781379556054	0.15139306422855275	0.2709485558667931	1.676965700788015	1.676965700788015
195	-51.633188153592847	-3810.276762740758841	-3861.909950894351823	-3.586150879546626	1140	0	0	575	-3810.276762740758841	-3.586150879546626	1140	0	0	575	0.828749332025013	0.913450262743858	-6.828464150660412	4.657481963318318	0.27390214708064275	20.719148585339507	0.3028925609600613	0.2900990012694679	0.12886790866777847	0.27814052910269227	0.9072736259723477	0.9072736259723477
196	-58.452887738493615	-3813.789840296180046	-3872.242728034673746	-4.027634193960083	1140	0	0	575	-3813.789840296180046	-4.027634193960083	1140	0	0	575	0.839660754526386	1.378667428108792	-6.853779429803815	7.413075665986561	0.26017719576094944	21.125691822009372	0.3160390259894603	0.2846281424582279	0.126437641308925	0.2728951902433869	0.6090379285149307	0.6090379285149307
197	-51.129217145297659	-3812.664290851881560	-3863.793507997179404	-3.955692788635918	1140	0	0	577	-3812.664290851881560	-3.955692788635918	1140	0	0	577	0.893738051764160	0.816623993636973	-6.78076115501242	5.152115648603633	0.24996532523009996	20.654243988586998	0.2951744458493911	0.31445326664107426	0.13549336455733485	0.25487892295219966	1.0944303115363372	1.0944303115363372
198	-53.096723002407082	-3816.098008774822574	-3869.194731777229663	-1.888294837803416	1140	0	0	575	-3816.098008774822574	-1.888294837803416	1140	0	0	575	0.858384856300867	1.553149297197117	-7.073858731357924	1.2585488205593327	0.25145700396023485	18.522505967093025	0.28779111686958914	0.31774729010931013	0.13691271162728133	0.25754888139381943	0.5526737563799866	0.5526737563799866
199	-57.552752380915543	-3814.365135298154200	-3871.917887679069736	-2.178965085070671	1140	0	0	575	-3814.365135298154200	-2.178965085070671	1140	0	0	575	0.892989433897510	1.158715027155380	-6.904265865873442	1.144544304695313	0.22383866092286678	22.897957391667827	0.28779111686958914	0.31774729010931013	0.13691271162728133	0.25754888139381943	0.7706721782056964	0.7706721782056964
200	-41.402065179618837	-3816.990893674829749	-3858.392958854448807	-1.883574710464014	1140	0	0	577	-3816.990893674829749	-1.883574710464014	1140	0	0	577	0.839390364662200	0.666662233772717	-6.947341539626481	1.0442993205393742	0.24942908480913475	17.91787866958199	0.28779111686958914	0.31774729010931013	0.13691271162728133	0.25754888139381943	1.2590939191380242	1.2590939191380242
201	-55.871956077028202	-3815.435340455414462	-3871.307296532442706	-2.088909473875845	1140	0	0	577	-3815.435340455414462	-2.088909473875845	1140	0	0	577	0.762927582390684	1.603866719482401	-6.806697303266811	1.177830687161366	0.2528604267537494	19.45332958335233	0.2841538133760874	0.313731379747181	0.13908795934582957	0.26302684753090205	0.47568016289838344	0.47568016289838344
202	-55.426179025890235	-3810.306982071899711	-3865.733161097789889	-2.826554736737421	1140	0	0	577	-3810.306982071899711	-2.826554736737421	1140	0	0	577	0.833263380259193	1.168561363918073	-7.435282303846113	5.493257561761524	0.2708319451520768	21.02378875676727	0.27937380556226077	0.3084538209883643	0.13674823522042315	0.27542413822895173	0.7130677138471722	0.7130677138471722
203	-49.976286815941535	-3815.977924200010420	-3865.954211015951842	-2.441268061919221	1140	0	0	577	-3815.977924200010420	-2.441268061919221	1140	0	0	577	0.831398854601841	1.046021078775759	-7.738918476316902	5.023603492553821	0.2854595433989369	18.5775967653195	0.2778474127501315	0.306768545970247	0.13600109458248205	0.2793829466971395	0.7948203640168446	0.7948203640168446
204	-59.696028140073871	-3810.613849306113934	-3870.309877446187784	-3.981903385656331	1140	0	0	577	-3810.613849306113934	-3.981903385656331	1140	0	0	577	0.747450395382826	1.053098811525299	-6.694919447079634	6.492208104661239	0.21136429428068135	24.721864747406993	0.2921062155441117	0.2776039584092843	0.14298051097590014	0.2873093150707039	0.7097628325116292	0.7097628325116292
205	-41.776861605528282	-3825.162522408741097	-3866.939384014269308	-2.897334985127575	1140	0	0	575	-3825.162522408741097	-2.897334985127575	1140	0	0	575	0.671635960325857	0.673694768910147	-7.186059018325418	5.6735664793747915	0.2544176715468787	16.86880994380916	0.2921062155441117	0.2776039584092843	0.14298051097590014	0.2873093150707039	0.9969440039031031	0.9969440039031031
206	-57.842091845272222	-3818.557250095789641	-3876.399341941061721	-4.691863274082877	1140	0	0	575	-3818.557250095789641	-4.691863274082877	1140	0	0	575	0.841665427388681	1.244917515569687	-6.475760542526652	5.662342138541373	0.26803473240892456	22.174839005737805	0.31656909443822456	0.2680107225818043	0.13803949439823618	0.2773806885817351	0.6760812799742206	0.6760812799742206
207	-56.132340510578771	-3814.804236837280314	-3870.936577347858929	-2.472544066611057	1140	0	0	577	-3814.804236837280314	-2.472544066611057	1140	0	0	577	0.816236543762978	1.013252444825711	-7.914574972342216	5.99575389714435	0.2479375937980289	22.287403839247293	0.2875085834680844	0.3127661417812645	0.14780766732577708	0.25191760742487396	0.8055608924816146	0.8055608924816146
208	-61.307358801812228	-3812.312957266989997	-3873.620316068802367	-3.238755337560427	1140	0	0	575	-3812.312957266989997	-3.238755337560427	1140	0	0	575	0.960759749560709	1.289527473089590	-7.014070360512213	3.552468841772653	0.2439755835247446	23.927543998703378	0.30586363999493177	0.27656847116001243	0.154405386646711	0.2631625021983447	0.7450479106573948	0.7450479106573948
209	-42.962419911231727	-3820.399089184528748	-3863.361509095760539	-1.669352932182008	1140	0	0	575	-3820.399089184528748	-1.669352932182008	1140	0	0	575	0.856175428319556	0.858559888976408	-8.298288758490255	3.263423630632624	0.23090046356807215	16.441438906000073	0.2935024080344969	0.2892173382931582	0.1481652176605829	0.2691150360117619	0.9972227206424764	0.9972227206424764
210	-49.562601174196956	-3815.341944953981965	-3864.904546128178936	-1.912426502313956	1140	0	0	575	-3815.341944953981965	-1.912426502313956	1140	0	0	575	0.802437769180905	0.849855173948745	-8.734574893629162	5.039943051328305	0.24996518885139782	19.526006062929017	0.2896524329010702	0.2916758145781249	0.1486593022187236	0.2700124503020813	0.9442053114208611	0.9442053114208611
211	-52.123486604150905	-3821.878339938490171	-3874.001826542641084	-5.533764471584362	1140	0	0	577	-3821.878339938490171	-5.533764471584362	1140	0	0	577	1.075085581425637	1.200972476646858	-6.317382179362876	3.037028832120561	0.20770698837650892	20.651529059198314	0.28034284465993803	0.30477974458588153	0.13207028271276994	0.28280712804141045	0.8951792004653596	0.8951792004653596
212	-49.301377318512266	-3819.279888143414155	-3868.581265461926250	-1.726748609219497	1140	0	0	575	-3819.279888143414155	-1.726748609219497	1140	0	0	575	1.016638144063580	1.303406362179049	-7.71744385977156	2.002814553696122	0.2010843352643363	18.22648601045159	0.28070947390692724	0.30392061184185193	0.13169799450659023	0.2836719197446306	0.779985562111231	0.779985562111231
213	-42.105206926784547	-3820.334120347857606	-3862.439327274641983	-2.033642298734273	1140	0	0	575	-3820.334120347857606	-2.033642298734273	1140	0	0	575	0.836288833003747	0.911922675307460	-6.874515152423104	1.0636739471801646	0.19853669971934498	18.44638195748376	0.30164553097095015	0.29507453499024267	0.12786472181887157	0.27541521221993553	0.9170611233258212	0.9170611233258212
214	-57.088669932170184	-3814.774184636213704	-3871.862854568383682	-3.301639918024833	1140	0	0	577	-3814.774184636213704	-3.301639918024833	1140	0	0	577	0.887859551331751	1.483284709470778	-7.110282516662484	5.188485213704362	0.2146998356572743	20.818593455382324	0.30164553097095015	0.29507453499024267	0.12786472181887157	0.27541521221993553	0.5985766223185369	0.5985766223185369
215	-56.476182087510580	-3815.862836087187588	-3872.339018174698140	-2.908348473140169	1140	0	0	577	-3815.862836087187588	-2.908348473140169	1140	0	0	577	0.953567768111624	1.088579398751870	-7.3692932116676015	4.645759058469055	0.26591737427412776	21.73270317813199	0.2901650076570841	0.29519690331406584	0.12791774771514422	0.28672034131370594	0.875974475729518	0.875974475729518
216	-58.104547536468587	-3806.376426234273822	-3864.480973770742366	-2.253902098767021	1140	0	0	575	-3806.376426234273822	-2.253902098767021	1140	0	0	575	0.792031097161151	0.784006322804989	-7.43102455761629	3.2627900499936806	0.26376285882000516	25.244381368682145	0.2891997796043021	0.2975414166173819	0.12749223190419137	0.2857665718741246	1.0102355990286545	1.0102355990286545
217	-48.091086518713929	-3822.313403916025436	-3870.404490434739273	-2.941928065104840	1140	0	0	577	-3822.313403916025436	-2.941928065104840	1140	0	0	577	0.776436552214114	1.135110467695467	-7.096190582714661	4.365834548620286	0.265421441590316	17.22405558580395	0.2878177385932683	0.3008983575255521	0.12688296624942183	0.2844009376317577	0.6840184936277233	0.6840184936277233
218	-43.778463425641455	-3817.471890466890272	-3861.250353892531621	-0.921544502597813	1140	0	0	577	-3817.471890466890272	-0.921544502597813	1140	0	0	577	0.848024658108916	0.642674795946061	-8.463733861684151	1.6708451233020343	0.2591482540217891	18.36668964548964	0.2924222870168116	0.305712171519654	0.1289128576837503	0.2729526837797841	1.319523752072098	1.319523752072098
219	-45.204020898728608	-3814.956318839392225	-3860.160339738120911	-2.595106990753314	1140	0	0	577	-3814.956318839392225	-2.595106990753314	1140	0	0	577	0.846520847103265	0.448781721137286	-6.787753347635651	1.518816509226195	0.29501068505355665	22.067500138821	0.2827577554512175	0.2956084104083535	0.13810477600071974	0.28352905813970913	1.8862640950661795	1.8862640950661795
220	-55.032847288588691	-3814.024715993504287	-3869.057563282092815	-4.243134273370719	1140	0	0	577	-3814.024715993504287	-4.243134273370719	1140	0	0	577	0.791352594504175	0.960632453880497	-6.3842357425848	3.305678437068634	0.24981777637499117	21.951740036406186	0.2868959761341248	0.2999347031957649	0.14181360979564936	0.2713557108744608	0.8237829060505789	0.8237829060505789
221	-53.276197798868900	-3812.323944506279531	-3865.600142305148438	-1.626053193808829	1140	0	0	575	-3812.323944506279531	-1.626053193808829	1140	0	0	575	0.790208174594413	0.773374318336502	-7.701779766630544	2.2501035711153223	0.26152366185502196	22.80049588836797	0.31534521457859066	0.2879688278067469	0.1361559650976499	0.26052999251701253	1.021766763983216	1.021766763983216
222	-61.461991794934683	-3807.632390781679533	-3869.094382576614407	-1.471883538633367	1140	0	0	577	-3807.632390781679533	-1.471883538633367	1140	0	0	577	0.884998753263433	1.153160921353380	-7.448053664567003	1.344189978025613	0.2194574966558799	25.222291174462942	0.31534521457859066	0.2879688278067469	0.1361559650976499	0.26052999251701253	0.7674546863977797	0.7674546863977797
223	-65.842123594265786	-3808.966780700204708	-3874.808904294470267	-1.888383819296415	1140	0	0	577	-3808.966780700204708	-1.888383819296415	1140	0	0	577	0.944380069751161	1.174639418608976	-8.51924703899266	4.296888778860159	0.2335871926538615	26.87027304737201	0.31974760007583153	0.28393366980246726	0.13602992026859875	0.26028880985310243	0.8039744408284111	0.8039744408284111
224	-62.778255176748083	-3807.866356208717207	-3870.644611385465396	-3.971004926420598	1140	0	0	577	-3807.866356208717207	-3.971004926420598	1140	0	0	577	0.934432457399260	1.185970769234636	-6.932843599627355	6.618993418461981	0.27869326519468124	25.022151915439395	0.28058188920849353	0.30028122553064296	0.14386187871099584	0.27527500654986753	0.7879051336166525	0.7879051336166525
225	-46.900624601395798	-3816.125209992066630	-3863.025834593462605	-2.551586205458836	1140	0	0	577	-3816.125209992066630	-2.551586205458836	1140	0	0	577	0.995998690430242	0.812957587376030	-7.122638086393808	2.051844369407555	0.22656379758534895	20.753332435360758	0.29356707907416985	0.2810909474381953	0.1409782858993716	0.28436368758826325	1.2251545540586082	1.2251545540586082
226	-54.203423437608755	-3814.914149285250460	-3869.117572722859222	-2.040293890385275	1140	0	0	577	-3814.914149285250460	-2.040293890385275	1140	0	0	577	0.906132401907773	1.185314097099100	-8.70769016787374	5.463045795331522	0.28491168355932706	19.682481790663978	0.27555606285019274	0.3032064986800533	0.1456258295791105	0.2756116088906434	0.764466063573708	0.764466063573708
227	-41.952043946130416	-3822.103964006893875	-3864.056007953024164	-5.570541165198239	1140	0	0	577	-3822.103964006893875	-5.570541165198239	1140	0	0	577	0.826974997110422	0.532392767336901	-6.25391459109399	6.98239055733363	0.20003058894205233	18.818399826445123	0.28165441371308736	0.30991678330865174	0.1488486851907336	0.2595801177875273	1.5533174901061488	1.5533174901061488
228	-51.142205828477373	-3819.438507444091556	-3870.580713272569028	-3.154278689203903	1140	0	0	577	-3819.438507444091556	-3.154278689203903	1140	0	0	577	0.762076369337599	1.047481061906587	-7.561535090140227	9.465051808191316	0.29608719393463756	18.456649667685912	0.31632304228755936	0.2949596511780571	0.14166498436596794	0.24705232216841547	0.7275323602991873	0.7275323602991873
229	-52.712918070598612	-3819.188698017101615	-3871.901616087700404	-2.818666858751047	1140	0	0	577	-3819.188698017101615	-2.818666858751047	1140	0	0	577	0.775624213548439	1.083290587233447	-6.660264651549015	1.737525819507534	0.24980036403543132	20.04147667983935	0.31829525811426573	0.2872998919196085	0.14407870416446686	0.25032614580165885	0.7159890639586012	0.7159890639586012
230	-41.770098610079280	-3829.613047938604268	-3871.383146548683726	-0.615070304121434	1140	0	0	575	-3829.613047938604268	-0.615070304121434	1140	0	0	575	0.784535048290064	0.699733327833851	-8.545994545016137	1.3064173377454538	0.22217119148538497	17.180266679742388	0.26480938528679165	0.29682321606011314	0.15359609451726278	0.2847713041358324	1.1211914840739854	1.1211914840739854
231	-46.918237189164046	-3821.816126609598996	-3868.734363798762843	-0.905347307616121	1140	0	0	575	-3821.816126609598996	-0.905347307616121	1140	0	0	575	0.760960890568462	0.794407938262314	-7.995863125384352	1.37792634706206	0.3303794196478541	19.24173189191015	0.2735881842047994	0.30666331793250723	0.12553662947374802	0.2942118683889453	0.9578968863692194	0.9578968863692194
232	-47.907118072582961	-3817.831283837255341	-3865.738401909838103	-0.767469309614506	1140	0	0	577	-3817.831283837255341	-0.767469309614506	1140	0	0	577	0.850540011533013	0.986400258051517	-9.11094744476542	1.7386753141828384	0.2755481954390391	18.321890031536437	0.27867774025361086	0.29376518816006825	0.1278719851242217	0.29968508646209924	0.8622666149876368	0.8622666149876368
233	-41.013774646773143	-3822.963272888770462	-3863.977047535543534	-2.181982977845959	1140	0	0	575	-3822.963272888770462	-2.181982977845959	1140	0	0	575	0.804427646268579	0.800324037750917	-6.955441151988003	1.5409588821462619	0.27507530133453345	16.61127905809361	0.280083986662773	0.29524756791745754	0.1285172448415918	0.2961512005781776	1.0051274337944338	1.0051274337944338
234	-43.714231066023707	-3823.446583231828754	-3867.160814297852539	-1.502806354278443	1140	0	0	577	-3823.446583231828754	-1.502806354278443	1140	0	0	577	0.794729249152891	0.853048055239161	-7.770195640791114	2.0902940679990705	0.27349176780939466	17.399911591857602	0.30626608656766646	0.27456685358581207	0.14053096752540792	0.27863609232111364	0.9316347939273837	0.9316347939273837
235	-44.351429870244331	-3820.694538979181289	-3865.045968849425662	-4.081994275699325	1140	0	0	575	-3820.694538979181289	-4.081994275699325	1140	0	0	575	0.863707446570074	1.118836234585595	-6.370465363782611	2.0356676196759906	0.2555229833996189	16.856055723418013	0.29528227688683073	0.3005835102312839	0.1354910187055383	0.26864319417634724	0.771969498190217	0.771969498190217
236	-54.611166132699900	-3814.373637767514538	-3868.984803900214501	-2.338024049000225	1140	0	0	577	-3814.373637767514538	-2.338024049000225	1140	0	0	577	0.865995322928192	1.341719044423349	-7.771710014145253	4.501669365148244	0.26422734353734667	19.770745894718324	0.27828925016043543	0.2891805156615976	0.1450111378391161	0.28751909633885087	0.6454371550642961	0.6454371550642961
237	-51.022874640286389	-3811.832021155557413	-3862.854895795843731	-3.097967164878122	1140	0	0	575	-3811.832021155557413	-3.097967164878122	1140	0	0	575	0.757122967726970	0.811936900354392	-6.833938844799548	3.4475208717668977	0.29862687156630996	21.43828905584454	0.31183943256440805	0.2787938967595388	0.132174519338679	0.27719215133737424	0.9324899107264407	0.9324899107264407
238	-60.853416125475377	-3812.026637439992555	-3872.880053565467733	-2.883251630072831	1140	0	0	577	-3812.026637439992555	-2.883251630072831	1140	0	0	577	0.875814718716423	1.803786044051828	-7.235865529053914	4.234002404125491	0.24696665486820957	20.787631356363146	0.3105620646438561	0.2887590495639125	0.13532986824765383	0.2653490175445775	0.4855424630900726	0.4855424630900726
239	-51.736964686842278	-3814.468562739384652	-3866.205527426227036	-3.825041494850488	1140	0	0	577	-3814.468562739384652	-3.825041494850488	1140	0	0	577	0.781775827965535	0.793833790694056	-7.2058508350219155	12.147773321908216	0.23474485977578488	21.084327733554687	0.3199080106070947	0.2759437431188	0.1394024378878164	0.2647458083862889	0.9848104693074624	0.9848104693074624
240	-43.410984766289424	-3827.050842173731780	-3870.461826940021183	-2.946928714972433	1140	0	0	575	-3827.050842173731780	-2.946928714972433	1140	0	0	575	0.811991088464549	0.872115295054027	-7.640747290739612	7.806620407570637	0.27060191631079555	15.838090496864945	0.30651526074051716	0.2989931506941798	0.14372732235853786	0.2507642662067652	0.9310593370733705	0.9310593370733705
241	-54.983892999894920	-3815.333293997225610	-3870.317186997120643	-3.480802672020836	1140	0	0	575	-3815.333293997225610	-3.480802672020836	1140	0	0	575	0.938978972086144	0.583952211580890	-8.0865015875116	16.74687528392402	0.2497909001914567	23.77893963650762	0.30651526074051716	0.2989931506941798	0.14372732235853786	0.2507642662067652	1.6079722851705909	1.6079722851705909
242	-48.579594372559008	-3806.431316401913136	-3855.010910774471995	-1.716832521497830	1140	0	0	575	-3806.431316401913136	-1.716832521497830	1140	0	0	575	0.867556768847252	0.439430032857042	-7.544305115754934	1.9532371780744555	0.23749863491944467	23.631797281918224	0.29886345385440594	0.2915291247795987	0.140139332278408	0.26946808908758746	1.974277368359778	1.974277368359778
243	-52.522745974621706	-3813.637455850463084	-3866.160201825084641	-0.918366162439662	1140	0	0	575	-3813.637455850463084	-0.918366162439662	1140	0	0	575	0.865519854809812	1.244153396486825	-7.963444169113999	1.2603314900919136	0.2302819880189485	20.963660054856835	0.30705846959372696	0.2923002258799439	0.1304604662746215	0.2701808382517077	0.6956697279080065	0.6956697279080065
244	-54.304587280219273	-3814.019993613677343	-3868.324580893896837	-2.463576218825553	1140	0	0	575	-3814.019993613677343	-2.463576218825553	1140	0	0	575	0.809884948345573	1.080822509243932	-6.667853680983308	1.1224590235835183	0.24510130366829946	21.555313320641986	0.29488878825282544	0.3106383259372391	0.135000153771	0.2594727320389354	0.7493227994595631	0.7493227994595631
245	-46.001309978927594	-3817.044168468516091	-3863.045478447443656	-2.354033605706149	1140	0	0	575	-3817.044168468516091	-2.354033605706149	1140	0	0	575	0.739321501091470	0.911020686096592	-6.658905205448092	1.2107006150127804	0.2547378915355767	18.641309992442462	0.3004258182387358	0.2734887837295854	0.14581887963161394	0.2802665184000648	0.8115309700147504	0.8115309700147504
246	-43.703900636686527	-3815.085646246427132	-3858.789546883113871	-2.042611912212601	1140	0	0	577	-3815.085646246427132	-2.042611912212601	1140	0	0	577	0.767314386335088	0.651177683362716	-6.80651920068947	1.1117999698433239	0.24224675798030543	19.70235541089871	0.2802263309300221	0.2813854919844743	0.15002925029033964	0.288358926795164	1.1783487148586476	1.1783487148586476
247	-40.415336112908861	-3819.967904355863993	-3860.383240468772783	-1.165872393201200	1140	0	0	575	-3819.967904355863993	-1.165872393201200	1140	0	0	575	0.916760925673852	0.331373314200622	-8.560918512532208	2.1497840349815944	0.19381839234453752	20.96440565680693	0.27833539679321534	0.26879546142102295	0.15498505975560462	0.29788408203015715	2.76655025129399	2.76655025129399
248	-53.698280528159088	-3815.178505676251461	-3868.876786204410564	-1.671470022339359	1140	0	0	577	-3815.178505676251461	-1.671470022339359	1140	0	0	577	0.794566431231777	1.466948044152997	-7.01122356696865	1.038008630205517	0.22806387677777762	19.724689524993085	0.31327448767963834	0.2713373105661938	0.14346594605072743	0.2719222557034404	0.541645925633687	0.541645925633687
249	-58.045866682080955	-3823.988618167962159	-3882.034484850043100	-2.573507965319173	1140	0	0	581	-3823.988618167962159	-2.573507965319173	1140	0	0	581	0.852368791909409	1.449147879984391	-7.940207096125796	6.5515682321947954	0.2347829526047334	20.393482770692568	0.26217259218840533	0.2915285669541717	0.15414180074099998	0.292157040116423	0.5881862049293342	0.5881862049293342
250	-43.649187120262255	-3825.479496917167580	-3869.128684037430048	-4.089804577177389	1140	0	0	581	-3825.479496917167580	-4.089804577177389	1140	0	0	581	0.798722122053981	0.852771028493332	-6.591217875169322	4.893138332007085	0.2713508682301174	16.791653693598313	0.29395697093613066	0.27858350188480424	0.14729727205089946	0.28016225512816567	0.9366196732376759	0.9366196732376759
251	-60.823922873837461	-3817.206009675961923	-3878.029932549799469	-2.382008177216100	1140	0	0	575	-3817.206009675961923	-2.382008177216100	1140	0	0	575	0.651162867365859	1.729263795849196	-7.564595404915789	5.006759627003753	0.299027970159676	20.590291723472806	0.29395697093613066	0.27858350188480424	0.14729727205089946	0.28016225512816567	0.3765549645628765	0.3765549645628765
252	-45.390948632163806	-3818.295621374134953	-3863.686570006298552	-0.436745159395005	1140	0	0	577	-3818.295621374134953	-0.436745159395005	1140	0	0	577	0.792108344763432	0.783673926848277	-8.508222901749514	1.0747874182972113	0.23807732297863896	18.71178469209197	0.3062616104607358	0.27195939530434154	0.14533983057804412	0.2764391636568786	1.010762662411236	1.010762662411236
253	-49.626829388583459	-3810.169537964180563	-3859.796367352763809	-4.542858707671644	1140	0	0	575	-3810.169537964180563	-4.542858707671644	1140	0	0	575	0.835917948160494	0.856153526530575	-6.063457744611948	1.1140943160612518	0.23438930769641714	20.310313724612364	0.2874605431402865	0.2793297916621695	0.14927869857244078	0.28393096662510325	0.976364544742246	0.976364544742246
254	-59.859721097671439	-3812.232690790438937	-3872.092411888110291	-4.126053641791519	1140	0	0	577	-3812.232690790438937	-4.126053641791519	1140	0	0	577	0.923864472603956	1.285876394769244	-6.387710334327047	1.7889003727512272	0.20945528120778262	23.150110853813718	0.28958103094545584	0.28139030198601955	0.14300324899049752	0.2860254180780271	0.7184706682244898	0.7184706682244898
255	-52.404336542519019	-3814.927605482541821	-3867.331942025060926	-2.439489922593200	1140	0	0	577	-3814.927605482541821	-2.439489922593200	1140	0	0	577	0.830420715524527	0.948626936342533	-8.527518283163225	7.873648425562888	0.24785320235710948	19.978576537416128	0.27956306805750863	0.2987004153610154	0.14057263935571282	0.28116387722576314	0.875392299871059	0.875392299871059
256	-47.912862571772941	-3820.918224095778896	-3868.831086667551972	-1.951777287921420	1140	0	0	577	-3820.918224095778896	-1.951777287921420	1140	0	0	577	0.798929343280334	1.056410202887925	-7.782650173719383	3.2918371343829556	0.23532129337321114	19.134255353305996	0.27956306805750863	0.2987004153610154	0.14057263935571282	0.28116387722576314	0.7562681059841034	0.7562681059841034
257	-50.760760018524969	-3818.845994537306979	-3869.606754555832140	-1.299992818198591	1140	0	0	577	-3818.845994537306979	-1.299992818198591	1140	0	0	577	0.806130437280912	1.156114498544955	-8.151147181572993	2.158593426497479	0.2579922879867691	18.907927895178258	0.28705840791725135	0.32337724119936956	0.1351980041424283	0.25436634674095066	0.6972756057427527	0.6972756057427527
258	-53.970303055710062	-3817.632212695222734	-3871.602515750932980	-3.299367287119260	1140	0	0	575	-3817.632212695222734	-3.299367287119260	1140	0	0	575	0.938419046172945	1.399207820650332	-7.077929386080796	4.447985866030672	0.2741132702884302	19.169897456395187	0.27618634104680323	0.3026020073984245	0.13007750705456278	0.29113414450020947	0.6706788172015657	0.6706788172015657
259	-47.298256726126276	-3814.083320068783905	-3861.381576794909961	-4.117685634713453	1140	0	0	575	-3814.083320068783905	-4.117685634713453	1140	0	0	575	0.859231150262980	0.795784226362472	-6.983523768180043	9.944777173939285	0.2527791895870002	18.498396296564295	0.27618634104680323	0.3026020073984245	0.13007750705456278	0.29113414450020947	1.0797288031085062	1.0797288031085062
260	-61.975329658061298	-3807.794083958100146	-3869.769413616161273	-3.758255812960588	1140	0	0	577	-3807.794083958100146	-3.758255812960588	1140	0	0	577	0.874506245224317	1.274655650757692	-7.106634685774754	8.33251192211928	0.25578785374812874	23.97040340905485	0.28882519390053696	0.2921826966685129	0.13788240971785248	0.28110969971309774	0.6860725441451464	0.6860725441451464
261	-58.813295101656031	-3805.114917330111894	-3863.928212431767861	-2.608734912859166	1140	0	0	575	-3805.114917330111894	-2.608734912859166	1140	0	0	575	0.913670868602882	1.228827581175384	-7.682712130830469	5.192790534451929	0.23564540050540017	23.19453022019398	0.28989342153758996	0.29174382055961096	0.13767530198644687	0.2806874559163522	0.7435305673469241	0.7435305673469241
262	-52.588199850846920	-3815.100885859621030	-3867.689085710468134	-0.967312878139360	1140	0	0	577	-3815.100885859621030	-0.967312878139360	1140	0	0	577	0.856482771953808	0.949766257389378	-9.284458927057862	2.1941973168212066	0.2279884684135449	20.43784895542346	0.2992295325489032	0.28824027676523073	0.13602196294060587	0.27650822774526024	0.901782691573	0.901782691573
