iter	prior	likelihood	posterior	prior_A	|A|	#indels	|indels|	#substs	P1/likelihood	P1/prior_A	P1/|A|	P1/#indels	P1/|indels|	P1/#substs	Scale[1]*|T|	|T|	rs07:log_rate	rs07:mean_length	Rates.gamma:alpha	hky85:kappa	hky85:pi[A]	hky85:pi[C]	hky85:pi[G]	hky85:pi[T]	scale[1]	scale1
1434	-46.259596371115286	-3816.659927554313526	-3862.919523925428621	-3.765109874397755	1140	0	0	577	-3816.659927554313526	-3.765109874397755	1140	0	0	577	0.870397831283023	0.821838390279446	-6.728369223474627	4.008756212571544	0.2425126373306093	19.25783776808223	0.2710968964733108	0.3127792976043634	0.14564049234147824	0.27048331358084754	1.059086362450245	1.059086362450245
1435	-41.487119143373363	-3812.229976278303184	-3853.717095421676731	-1.859364263118133	1140	0	0	575	-3812.229976278303184	-1.859364263118133	1140	0	0	575	0.799448911297201	0.202764657566758	-7.645654830346381	2.6832057946315917	0.2482730669647743	22.901967080940103	0.2700644263166296	0.3115880803879169	0.14889431304621337	0.26945318024924014	3.942742886708417	3.942742886708417
1436	-41.319890460360156	-3822.306863630226871	-3863.626754090586928	-1.917238598476160	1140	0	0	577	-3822.306863630226871	-1.917238598476160	1140	0	0	577	0.862310064439287	0.462402787681574	-8.5112667299372	4.576587175100094	0.2843976151679425	18.988225974002614	0.27276170379176745	0.31470007674454337	0.15038139996926048	0.26215681949442876	1.864846163153112	1.864846163153112
1437	-59.268338867710291	-3822.227187977814992	-3881.495526845525092	-2.013636008625870	1140	0	0	577	-3822.227187977814992	-2.013636008625870	1140	0	0	577	0.834726470573831	1.657078818483796	-8.86917609539852	5.727633768455349	0.29812172190079494	19.89250287104394	0.30837204921601225	0.2703686647206719	0.15198744916525034	0.26927183689806555	0.5037337157791892	0.5037337157791892
1438	-50.243276348250156	-3816.268434258179241	-3866.511710606429460	-1.838112265235466	1140	0	0	577	-3816.268434258179241	-1.838112265235466	1140	0	0	577	0.839063698992101	1.114355666798710	-8.531474361773773	4.307143815759387	0.2781226331481487	19.651481944405237	0.3023790290665585	0.270376436683573	0.15199181816569485	0.2752527160841736	0.7529586145530539	0.7529586145530539
1439	-52.438620342417885	-3822.702640297135986	-3875.141260639553821	-0.935674537487963	1140	0	0	577	-3822.702640297135986	-0.935674537487963	1140	0	0	577	0.840390535010516	1.538910008525221	-8.529825272395932	1.7454170409974994	0.21512310324201603	18.36457180646779	0.26251728492330473	0.3276465063053577	0.1475097893436575	0.26232641942768004	0.546094658137863	0.546094658137863
1440	-47.156512760632985	-3824.009544603870381	-3871.166057364503558	-0.812456655025626	1140	0	0	577	-3824.009544603870381	-0.812456655025626	1140	0	0	577	0.813707230880425	0.931376150952934	-10.69710298357684	2.1607800115843974	0.21319380215278225	17.196715940729423	0.2620110988026873	0.3270147379476702	0.14915356191551907	0.26182060133412344	0.8736612270433205	0.8736612270433205
1441	-51.251972373283422	-3825.482209045949276	-3876.734181419232755	-7.583665691964804	1140	0	0	580	-3825.482209045949276	-7.583665691964804	1140	0	0	580	0.751442031663174	0.939774898670596	-5.51784171094372	2.0257653077555657	0.21012432408507567	20.654865354021435	0.2549392166895841	0.312602073663959	0.1425798514213085	0.2898788582251484	0.7995978959707937	0.7995978959707937
1442	-53.773890719230970	-3818.007356423135207	-3871.781247142366283	-3.179169537328619	1140	0	0	577	-3818.007356423135207	-3.179169537328619	1140	0	0	577	0.930970838645542	1.420666074539106	-6.602281099325585	1.3461867197313209	0.20369560510088996	20.296660946312784	0.2719697651517568	0.3334846386692168	0.1397577324402747	0.2547878637387516	0.6553058845637377	0.6553058845637377
1443	-38.426781503022994	-3819.522659672401005	-3857.949441175423999	-1.618654216250446	1140	0	0	581	-3819.522659672401005	-1.618654216250446	1140	0	0	581	0.901834912086217	0.413562194397003	-7.223649008237223	1.1261556700902438	0.19184798235432757	19.10966441746231	0.29730149655490135	0.2978675254550356	0.12483120689251191	0.27999977109755114	2.1806512401384803	2.1806512401384803
1444	-56.967301619400608	-3813.669166719361328	-3870.636468338761915	-1.607540442544376	1140	0	0	575	-3813.669166719361328	-1.607540442544376	1140	0	0	575	0.956305981665257	1.215324923416197	-7.221097940009011	1.0131857117001315	0.19114390016315447	23.52203868562025	0.2894564032358986	0.3128142623256338	0.12153720239356501	0.27619213204490245	0.7868726817328369	0.7868726817328369
1445	-41.308285660758344	-3820.577538598487536	-3861.885824259245965	-1.540878204596448	1140	0	0	575	-3820.577538598487536	-1.540878204596448	1140	0	0	575	0.734504968396740	0.728474176118371	-7.20316152606537	1.3416521820222793	0.23099080520392062	18.008662779446528	0.2894564032358986	0.3128142623256338	0.12153720239356501	0.27619213204490245	1.0082786630962037	1.0082786630962037
1446	-41.866066081419362	-3823.846670351057583	-3865.712736432476959	-2.259628556172179	1140	0	0	577	-3823.846670351057583	-2.259628556172179	1140	0	0	577	0.849927153923387	0.994836200687083	-6.766944285743021	1.0283692990646411	0.20731386691631115	16.39692183569172	0.2894564032358986	0.3128142623256338	0.12153720239356501	0.27619213204490245	0.8543387879697035	0.8543387879697035
1447	-45.320583120421830	-3819.446305565624698	-3864.766888686046514	-2.145837316939094	1140	0	0	575	-3819.446305565624698	-2.145837316939094	1140	0	0	575	0.796333861796717	1.123830240016059	-8.534149451632846	5.9772278845356785	0.2644819066603625	17.561540238323193	0.30617749775409436	0.28805201755841997	0.15144160505834137	0.2543288796291443	0.7085891030885036	0.7085891030885036
1448	-54.536230933332028	-3815.732510005842414	-3870.268740939174222	-2.209138328801831	1140	0	0	577	-3815.732510005842414	-2.209138328801831	1140	0	0	577	0.866205984072130	1.402857047897097	-8.175073537373367	5.216889873517948	0.24808790116068383	19.53065717830756	0.3143812614378127	0.2957701245323214	0.12963217830393628	0.2602164357259295	0.6174584825806634	0.6174584825806634
1449	-49.189785101434985	-3819.538332533697030	-3868.728117635132094	-4.455085831190381	1140	0	0	577	-3819.538332533697030	-4.455085831190381	1140	0	0	577	0.792785108919468	1.123823543638810	-6.796438866434203	11.357633025357208	0.236425620140016	18.214237874265976	0.29820385859270626	0.28055041190624574	0.15617389017372868	0.2650718393273193	0.7054355760803176	0.7054355760803176
1450	-59.480044838501428	-3812.690790705871223	-3872.170835544372494	-4.083748127805080	1140	0	0	577	-3812.690790705871223	-4.083748127805080	1140	0	0	577	0.877300247916851	0.951699871715259	-7.667459053567552	23.12816159183574	0.24478497124532475	24.511175552726694	0.30335819632472555	0.28539961667725766	0.15887329513340137	0.2523688918646155	0.9218244889911388	0.9218244889911388
1451	-66.817465477699017	-3806.012967657661648	-3872.830433135360636	-1.461996015229801	1140	0	0	577	-3806.012967657661648	-1.461996015229801	1140	0	0	577	0.909744892855713	1.714026591498702	-9.210719492155027	3.5055570850018136	0.21847315947109436	24.469691211928637	0.3144018341403082	0.29578947934612687	0.12825240274248728	0.2615562837710777	0.5307647485563541	0.5307647485563541
1452	-55.929199089283223	-3817.932352919423920	-3873.861552008707349	-3.687079446387415	1140	0	0	585	-3817.932352919423920	-3.687079446387415	1140	0	0	585	1.016911051782190	1.040633548411404	-8.870240744766896	28.720809175867394	0.2015830951927236	21.629945579243632	0.3134780853406361	0.2949204157885024	0.1278755824118668	0.2637259164589948	0.9772037941065536	0.9772037941065536
1453	-44.473031983665052	-3821.179734289250518	-3865.652766272915414	-5.784411378645395	1140	0	0	575	-3821.179734289250518	-5.784411378645395	1140	0	0	575	0.803364443590691	0.750351523227861	-6.258240087085055	9.725883478048589	0.21014167439007236	17.438481178818446	0.3179467326215838	0.2857641232166801	0.13555685758705105	0.26073228657468506	1.0706507799634748	1.0706507799634748
1454	-51.825247548995648	-3813.328119124648310	-3865.153366673644086	-3.137120550710215	1140	0	0	575	-3813.328119124648310	-3.137120550710215	1140	0	0	575	0.813156068581066	0.483777396233499	-8.247606177489988	14.139198587647146	0.2300489862080824	24.230628146798605	0.2864175221380893	0.3132166131671907	0.13504654977289907	0.2653193149218208	1.6808475859186074	1.6808475859186074
1455	-40.686726701982238	-3821.565625946914224	-3862.252352648896249	-2.466597973410556	1140	0	0	577	-3821.565625946914224	-2.466597973410556	1140	0	0	577	0.843647397778221	0.731682463487778	-7.3469491097336785	3.40540182168092	0.24078916603481929	18.38854453683172	0.2864175221380893	0.3132166131671907	0.13504654977289907	0.2653193149218208	1.1530239412281786	1.1530239412281786
1456	-48.579823027522735	-3812.009010508972551	-3860.588833536495258	-2.546969893941590	1140	0	0	575	-3812.009010508972551	-2.546969893941590	1140	0	0	575	0.746056639646306	0.744048346656513	-7.131801416148744	3.273767749060195	0.3047392500064307	21.266105285894824	0.29813582005104133	0.2994286812639812	0.13395443697302495	0.2684810617119526	1.0026991431387735	1.0026991431387735
1457	-56.061447115231694	-3811.205566776522119	-3867.267013891753777	-2.299156029916363	1140	0	0	577	-3811.205566776522119	-2.299156029916363	1140	0	0	577	0.840413735399613	1.417783508197644	-7.065968269151056	1.9394218171400408	0.2614368880403402	20.826079363936266	0.2960782851088861	0.29736222385447364	0.1399313068678313	0.266628184168809	0.5927659128070886	0.5927659128070886
1458	-48.720967139724252	-3819.057242125496487	-3867.778209265220539	-0.568756767289199	1140	0	0	575	-3819.057242125496487	-0.568756767289199	1140	0	0	575	0.807075320091180	1.387839830070259	-8.145483241819091	1.0354217832280574	0.26411582809169604	17.27459644498827	0.29781433350224545	0.2934841216107877	0.1407517909515568	0.2679497539354101	0.5815334756967759	0.5815334756967759
1459	-50.566011918796484	-3815.828151602122489	-3866.394163520918937	-3.472794509616229	1140	0	0	575	-3815.828151602122489	-3.472794509616229	1140	0	0	575	0.851688195267536	1.282763059516066	-6.650973327175249	2.614045519300214	0.2146229033717479	18.47110890397903	0.29781433350224545	0.2934841216107877	0.1407517909515568	0.2679497539354101	0.6639481772953798	0.6639481772953798
1460	-41.711313502719236	-3820.654313990442915	-3862.365627493162265	-1.588168886140370	1140	0	0	575	-3820.654313990442915	-1.588168886140370	1140	0	0	575	0.735980457055630	0.696671286623441	-7.800070938322769	2.459660965367088	0.27177197978800727	17.775137553417938	0.3020993570908152	0.29659653129657276	0.1361219105148722	0.2651822010977398	1.0564242723748654	1.0564242723748654
1461	-47.610502393694304	-3824.612284339399594	-3872.222786733093926	-0.859885821703460	1140	0	0	577	-3824.612284339399594	-0.859885821703460	1140	0	0	577	0.798393965717839	1.382424170837120	-7.811405666108754	1.1299248843194376	0.31376626697548116	17.098888890419154	0.2825150545626235	0.2868769009947692	0.1523299112636328	0.2782781331789745	0.5775318332537366	0.5775318332537366
1462	-34.778021749009199	-3819.292004526191704	-3854.070026275200689	-2.483933831480360	1140	0	0	577	-3819.292004526191704	-2.483933831480360	1140	0	0	577	0.734673247987430	0.318448289465775	-6.573067074712279	1.1527520962862012	0.2786874409354557	18.570258348418385	0.27855139787121225	0.2968819435492198	0.1501927385277695	0.27437392005179845	2.307040961720691	2.307040961720691
1463	-47.237590633782894	-3818.248318533290330	-3865.485909167073260	-3.016921698058045	1140	0	0	577	-3818.248318533290330	-3.016921698058045	1140	0	0	577	0.769617777439598	0.870386346116031	-7.101103345672648	4.799673349682699	0.29280403718410697	19.114862886250457	0.27354536879890684	0.3095181372957071	0.14749352674400093	0.26944296716138516	0.884225471681515	0.884225471681515
1464	-36.543276595575065	-3814.475937574757609	-3851.019214170332816	-2.364796689067276	1140	0	0	575	-3814.475937574757609	-2.364796689067276	1140	0	0	575	0.834012484356396	0.241292564621030	-7.891277770104917	5.2186511589912365	0.26567032351089104	18.69967611285561	0.27354536879890684	0.3095181372957071	0.14749352674400093	0.26944296716138516	3.4564367354886376	3.4564367354886376
1465	-58.414994375023781	-3816.012955846706973	-3874.427950221730953	-8.583312805884070	1140	0	0	577	-3816.012955846706973	-8.583312805884070	1140	0	0	577	0.788891294071031	1.429789762873845	-5.504165813153284	3.559995348403332	0.23639440335177875	20.095985449570918	0.27897844106724046	0.29956787058636564	0.14665912953054286	0.27479455881585113	0.5517533518252203	0.5517533518252203
1466	-54.436394690537171	-3817.099758468968957	-3871.536153159506284	-1.835688088986117	1140	0	0	577	-3817.099758468968957	-1.835688088986117	1140	0	0	577	0.809886822238629	1.156883502753418	-11.02392676023449	6.082993915274691	0.28994539303566486	18.37345065012241	0.27897844106724046	0.29956787058636564	0.14665912953054286	0.27479455881585113	0.7000590987001487	0.7000590987001487
1467	-52.906819242694851	-3824.717422352285212	-3877.624241594980049	-5.624187590089761	1140	0	0	577	-3824.717422352285212	-5.624187590089761	1140	0	0	577	0.798908016391396	1.749309463812262	-6.0217067067892955	3.338494684161479	0.2508206882304477	16.430492928989807	0.2741608831293117	0.30806761258451704	0.13518010514876366	0.2825913991374076	0.4566990763603025	0.4566990763603025
1468	-46.696283403790083	-3814.020867731202543	-3860.717151134992491	-2.129361091511875	1140	0	0	575	-3814.020867731202543	-2.129361091511875	1140	0	0	575	0.756215609441988	0.390834366917964	-8.320045706710172	5.520418085986778	0.2508420682949991	22.161891024327655	0.27266507605277085	0.30638681221030895	0.1398985161193092	0.281049595617611	1.9348749072537876	1.9348749072537876
1469	-59.183937825517191	-3815.153818443234286	-3874.337756268751491	-2.971378128066306	1140	0	0	577	-3815.153818443234286	-2.971378128066306	1140	0	0	577	0.855897568493594	1.503509723843940	-7.346532801692239	5.533447811029892	0.2156368369857337	21.82565271104242	0.29440918691960904	0.28915387399459697	0.13202982729630924	0.28440711178948463	0.5692664004229836	0.5692664004229836
1470	-50.248059218755586	-3808.224877484954959	-3858.472936703710729	-6.451614081399804	1140	0	0	577	-3808.224877484954959	-6.451614081399804	1140	0	0	577	0.973847063341439	0.547245962033628	-6.0744475089934085	3.8367727378313097	0.200569079648298	23.456921367260787	0.287265377180297	0.29703704182912555	0.13819157957875963	0.2775060014118179	1.7795417982117452	1.7795417982117452
1471	-63.498922725210889	-3808.973203203512185	-3872.472125928723017	-2.417176877141618	1140	0	0	577	-3808.973203203512185	-2.417176877141618	1140	0	0	577	0.918581025772861	1.021136614144422	-7.338332654826324	2.8697885188778836	0.26129555487266065	29.431914681319235	0.2985386127273008	0.2814589448174184	0.1404290126885089	0.27957342976677174	0.8995672205354333	0.8995672205354333
1472	-43.677733220719155	-3817.253587659518871	-3860.931320880238218	-0.869665446836073	1140	0	0	577	-3817.253587659518871	-0.869665446836073	1140	0	0	577	0.900188691923482	0.623259342436881	-10.283629385565256	2.2242704687378554	0.2034855761010111	17.807086386664974	0.29467439880871865	0.2928352808625615	0.13791731326299717	0.2745730070657226	1.4443244258543095	1.4443244258543095
1473	-49.597619676487454	-3820.849821528730899	-3870.447441205218183	-2.202253509557951	1140	0	0	584	-3820.849821528730899	-2.202253509557951	1140	0	0	584	0.882991640249167	1.330518199310281	-7.0377865551421435	1.542867546317439	0.23683148604467716	19.427437043867986	0.2997484988167817	0.29838389687310696	0.13295773281001777	0.2689098715000936	0.663644917226157	0.663644917226157
1474	-52.699639210600530	-3813.029203788269569	-3865.728842998870277	-2.513102995455277	1140	0	0	575	-3813.029203788269569	-2.513102995455277	1140	0	0	575	0.894438042948245	1.189369213044505	-7.204290410155133	2.707043440525773	0.24099154795854685	20.100300211956387	0.2940922130699014	0.29275336130864504	0.14931891172236714	0.26383551389908655	0.7520272369071115	0.7520272369071115
1475	-39.481060260494516	-3819.003603034745538	-3858.484663295239898	-2.991048069168121	1140	0	0	586	-3819.003603034745538	-2.991048069168121	1140	0	0	586	0.785164526723550	0.620443890230971	-6.909880323839912	3.329952593024786	0.25757895101626427	18.25811962278053	0.29547365385989255	0.2894312082156618	0.15002030817627915	0.2650748297481663	1.2654883690308556	1.2654883690308556
1476	-52.200644606216031	-3816.542967894148205	-3868.743612500364179	-1.664456378179278	1140	0	0	577	-3816.542967894148205	-1.664456378179278	1140	0	0	577	0.796887965739950	1.017050009741028	-8.34394338698558	3.4272168098338036	0.2543975970847309	21.00923503325827	0.28444532284103907	0.29396183107863466	0.15236865700266844	0.2692241890776579	0.7835287922005547	0.7835287922005547
1477	-47.009826715477807	-3812.635272830499162	-3859.645099545976791	-1.214587347217597	1140	0	0	577	-3812.635272830499162	-1.214587347217597	1140	0	0	577	0.876872266686467	0.820251087237825	-7.442815942363502	1.0442161590629666	0.24040722096729908	20.62972817921236	0.3050525266180059	0.2854960470525427	0.1479806038401297	0.26147082248932174	1.069029081862376	1.069029081862376
1478	-47.042249827069028	-3814.335991221842960	-3861.378241048912059	-0.655573821440522	1140	0	0	575	-3814.335991221842960	-0.655573821440522	1140	0	0	575	0.811638960617974	0.919663932626322	-8.021822843221765	1.0490903816140529	0.2669576777912577	19.684169563270636	0.3050525266180059	0.2854960470525427	0.1479806038401297	0.26147082248932174	0.8825386446330926	0.8825386446330926
1479	-42.707196490667471	-3812.476589173127195	-3855.183785663794879	-1.026650964039843	1140	0	0	577	-3812.476589173127195	-1.026650964039843	1140	0	0	577	0.799654094980628	0.621956957165945	-7.612651662147753	1.1334741507711041	0.21254384974341006	19.279214535091445	0.28228108566378995	0.3058647031402634	0.1412155504383353	0.27063866075761134	1.285706487832198	1.285706487832198
1480	-47.985216370175685	-3812.398380849995647	-3860.383597220171396	-1.699372841232963	1140	0	0	577	-3812.398380849995647	-1.699372841232963	1140	0	0	577	0.746337612675883	0.607691303915737	-7.829320499433847	2.7775399094593194	0.28398290355999406	22.159643387871665	0.3000818190404169	0.29587482637977847	0.142244049392919	0.2617993051868857	1.2281525305146868	1.2281525305146868
1481	-44.398177314626203	-3815.084335882341293	-3859.482513196967375	-3.645607867223077	1140	0	0	575	-3815.084335882341293	-3.645607867223077	1140	0	0	575	0.965635562494258	0.415742836518130	-7.781446854012287	15.21288280265159	0.2639701714699182	19.90394576837833	0.30309927407483406	0.28879453722132714	0.1436743760429275	0.2644318126609112	2.322675167614456	2.322675167614456
1482	-40.973141707219298	-3822.276468718736396	-3863.249610425955780	-3.444802586099843	1140	0	0	577	-3822.276468718736396	-3.444802586099843	1140	0	0	577	0.756529278642686	0.554441583931889	-7.151761938237745	8.08460271435268	0.2980596872135688	17.38800541048394	0.3029304681766061	0.2886336980988721	0.13013664811023434	0.2782991856142875	1.3644887046127885	1.3644887046127885
1483	-45.031953727262291	-3824.240908736931033	-3869.272862464193167	-1.290804094104821	1140	0	0	575	-3824.240908736931033	-1.290804094104821	1140	0	0	575	0.836201227227658	1.167103458623587	-7.38081771701656	1.1077662820469159	0.20837403517410866	16.739618455876155	0.2999750207587421	0.28581773269635097	0.12886701015357083	0.2853402363913361	0.7164756655025466	0.7164756655025466
1484	-62.061774626048930	-3806.004704932899131	-3868.066479558948231	-3.622088665379453	1140	0	0	575	-3806.004704932899131	-3.622088665379453	1140	0	0	575	0.935718014130069	1.040833624643880	-6.383491239030508	1.017306748790314	0.21337486548666773	26.629332113558203	0.30498027769781655	0.29058676708551595	0.13101723084580535	0.27341572437086215	0.8990082487489043	0.8990082487489043
1485	-59.991965874039629	-3808.388604211693291	-3868.380570085732870	-1.596460697331815	1140	0	0	575	-3808.388604211693291	-1.596460697331815	1140	0	0	575	0.852065649489304	1.079375709835584	-7.1085632489372	1.0065992805210304	0.2695522321716032	26.614365515966774	0.31120309383918304	0.28996743389462	0.1307379912904191	0.2680914809757778	0.7894059887813256	0.7894059887813256
1486	-48.128817043804126	-3829.086406579259801	-3877.215223623064048	-3.728839741828857	1140	0	0	577	-3829.086406579259801	-3.728839741828857	1140	0	0	577	0.912596923669847	1.478243536727677	-7.178780577355674	8.489548859944168	0.17311464749471436	16.50344747602841	0.26985313783967135	0.2973306389400819	0.14187899229260814	0.2909372309276386	0.6173522163269678	0.6173522163269678
1487	-37.367790136782567	-3824.627751016701040	-3861.995541153483828	-3.079772354749334	1140	0	0	577	-3824.627751016701040	-3.079772354749334	1140	0	0	577	0.763533016363442	0.311554270189591	-7.158116261939953	5.596598946494423	0.29856570583377706	18.759447266195096	0.2845101819864069	0.31694903658184054	0.15124041733017152	0.24730036410158102	2.4507223601808024	2.4507223601808024
1488	-39.462980296788253	-3821.178484553898670	-3860.641464850687044	-3.641584082150509	1140	0	0	575	-3821.178484553898670	-3.641584082150509	1140	0	0	575	0.781627181349113	0.408303020520628	-7.585871580084573	15.366661911284211	0.2701642456762878	17.89443838615018	0.30118700841866264	0.30956150437960644	0.1477152655727928	0.24153622162893806	1.9143311268000396	1.9143311268000396
1489	-55.677115543977621	-3809.339047363572718	-3865.016162907550552	-1.075176902289448	1140	0	0	577	-3809.339047363572718	-1.075176902289448	1140	0	0	577	1.009638421331553	0.856838662987719	-7.943853769871084	1.29425835194982	0.2594174012574546	25.872055172663725	0.2939647449401877	0.31303200553471644	0.14315809809573984	0.24984515142935595	1.17832967271929	1.17832967271929
1490	-52.352915840608404	-3814.219314301284157	-3866.572230141892760	-1.265151631540538	1140	0	0	575	-3814.219314301284157	-1.265151631540538	1140	0	0	575	0.892350815246110	0.925182740614805	-7.955913685200535	1.7356582488860959	0.2614036074104982	21.656119549080316	0.29299088603164947	0.3107613762022579	0.1275166484594547	0.26873108930663797	0.964513037341275	0.964513037341275
1491	-42.757056808523117	-3823.182230170897128	-3865.939286979420103	-3.247990190797196	1140	0	0	575	-3823.182230170897128	-3.247990190797196	1140	0	0	575	0.798897101226599	0.666814097080588	-8.191166475569144	15.49189604607366	0.24681201894646412	16.84969047037736	0.287176773933285	0.3045946264389674	0.1249862076713719	0.2832423919563756	1.198080701539289	1.198080701539289
1492	-41.799552968946784	-3826.482383418759127	-3868.281936387706082	-2.260041169512235	1140	0	0	585	-3826.482383418759127	-2.260041169512235	1140	0	0	585	0.811156399758373	0.765731925611142	-7.387821442442238	3.048117341567434	0.24846837535464766	17.789789105261672	0.2899517832279966	0.2829142509259198	0.14784039264395632	0.2792935732021273	1.0593216406785935	1.0593216406785935
1493	-40.643889507165326	-3820.832704111341172	-3861.476593618506286	-2.562276322390669	1140	0	0	575	-3820.832704111341172	-2.562276322390669	1140	0	0	575	0.898658461340064	0.562962087321703	-7.8085148458461155	5.630546773965459	0.23447068730948653	17.79679845644798	0.29332070564798646	0.2792490009426897	0.14955813622122788	0.27787215718809605	1.596303697137829	1.596303697137829
1494	-47.913314678778029	-3811.969604870960666	-3859.882919549738745	-1.497226732124494	1140	0	0	575	-3811.969604870960666	-1.497226732124494	1140	0	0	575	0.794578244304163	0.473604795360109	-7.787832068625551	2.1069488020448324	0.30407424669644034	22.986356492287005	0.2940134885782897	0.2799085484530843	0.1475495101846183	0.2785284527840076	1.677724237779305	1.677724237779305
1495	-53.852443977926931	-3818.980190023198702	-3872.832634001125825	-0.930164575311222	1140	0	0	577	-3818.980190023198702	-0.930164575311222	1140	0	0	577	0.867491058595727	1.527845986713519	-9.790022651743303	2.2688658729995255	0.25738422702527564	17.957158090112607	0.28984271815020574	0.288784873746264	0.13401139495657502	0.28736101314695517	0.5677869799309734	0.5677869799309734
1496	-51.086979728104396	-3818.721078265858068	-3869.808057993962393	-6.309716879309065	1140	0	0	577	-3818.721078265858068	-6.309716879309065	1140	0	0	577	0.841926298353190	1.207698206948959	-6.253316681850765	13.649520695925572	0.24792577385711817	17.90823304085874	0.2846874418918947	0.29752183225682344	0.13554084821290593	0.2822498776383757	0.6971330200780633	0.6971330200780633
1497	-45.376018490049098	-3811.217473482053720	-3856.593491972103038	-1.989746608809504	1140	0	0	575	-3811.217473482053720	-1.989746608809504	1140	0	0	575	0.910372653941964	0.534105041268222	-8.245317606077416	4.23776794170541	0.23672869197261942	20.45868681022521	0.2864964283623908	0.2983049633291532	0.13640211402423671	0.27879649428421915	1.7044824212486414	1.7044824212486414
1498	-62.000220073473130	-3814.106722360546883	-3876.106942434019857	-5.293252196338742	1140	0	0	577	-3814.106722360546883	-5.293252196338742	1140	0	0	577	0.793503799542370	2.111151552509389	-5.879909699066118	1.2652317654304204	0.23489882902482975	19.527665949360753	0.2864964283623908	0.2983049633291532	0.13640211402423671	0.27879649428421915	0.3758630206340151	0.3758630206340151
1499	-58.237215418834360	-3819.726930462554265	-3877.964145881388504	-2.145432153341529	1140	0	0	575	-3819.726930462554265	-2.145432153341529	1140	0	0	575	0.753560141633211	2.008938134875033	-6.7977677029891135	1.2545236498825694	0.22853733808977142	19.48597863141137	0.28620266312422504	0.30324964993559467	0.13825390181365296	0.27229378512652735	0.3751037070537197	0.3751037070537197
1500	-56.834960449281581	-3810.367600625933392	-3867.202561075214817	-3.323801014069442	1140	0	0	575	-3810.367600625933392	-3.323801014069442	1140	0	0	575	0.924291781545228	1.005924445470566	-7.348904160268668	7.136571011319235	0.27507047592432027	23.252482553845944	0.2876797368681337	0.30391073233831717	0.13471045475795257	0.2736990760355967	0.9188481159863352	0.9188481159863352
1501	-41.377572251194067	-3817.714094789733281	-3859.091667040927405	-2.928607494316790	1140	0	0	575	-3817.714094789733281	-2.928607494316790	1140	0	0	575	0.810975797844836	0.642870832003799	-7.797716516246025	8.730720172481245	0.22103182535455176	18.407054164911944	0.2915002132427256	0.28675278680579896	0.14441311506515686	0.27733388488631855	1.2614910452805284	1.2614910452805284
1502	-44.065700664980241	-3812.504017723425932	-3856.569718388406272	-2.224064982256159	1140	0	0	575	-3812.504017723425932	-2.224064982256159	1140	0	0	575	0.777441114912370	0.446105677262888	-8.970871590239593	7.375465131631019	0.2319763974739551	20.459005646308547	0.29649782509975753	0.291669006630943	0.12974454548400563	0.2820886227852939	1.7427285832415595	1.7427285832415595
1503	-42.975894721505234	-3820.194488205753260	-3863.170382927258288	-2.532584636487318	1140	0	0	575	-3820.194488205753260	-2.532584636487318	1140	0	0	575	0.747929404469248	0.656060401232133	-6.7850396202915775	1.8288182411176628	0.2844885676611382	20.064414624277997	0.311668647205399	0.2807165853083835	0.12938224369240672	0.2782325237938108	1.1400313188611548	1.1400313188611548
1504	-35.669584496234329	-3824.117076118875502	-3859.786660615109668	-1.810486070656074	1140	0	0	577	-3824.117076118875502	-1.810486070656074	1140	0	0	577	0.807013913964487	0.498866643283643	-7.0143120441317315	1.1685495003382549	0.32112288775656134	16.65176535660679	0.29670215195168703	0.2868202495169058	0.1321954218634653	0.2842821766679418	1.6176946781860468	1.6176946781860468
1505	-37.234358745519856	-3827.844356852684541	-3865.078715598204326	-1.601153613986060	1140	0	0	577	-3827.844356852684541	-1.601153613986060	1140	0	0	577	0.764101835699691	0.763713842589909	-7.495562833893935	1.8825560081461448	0.2675881894321979	15.273868602557096	0.30232557133790733	0.2845268960593774	0.1311384155038703	0.2820091170988451	1.0005080346697226	1.0005080346697226
1506	-44.122885553120668	-3841.008195791855087	-3885.131081344975883	-2.543443496310704	1140	0	0	577	-3841.008195791855087	-2.543443496310704	1140	0	0	577	0.838220485608989	1.120039400387198	-7.76805251673854	5.659065769584193	0.36975683999027453	15.510563510630599	0.2970293473558141	0.286686812072567	0.13213392055985632	0.2841499200117625	0.748384820497579	0.748384820497579
1507	-53.047037260724530	-3819.795734805857592	-3872.842772066582256	-3.471334929892414	1140	0	0	577	-3819.795734805857592	-3.471334929892414	1140	0	0	577	0.778877539049756	1.584584324412076	-6.774469680269809	4.221554283343716	0.36952973698218466	18.31727716547727	0.29752954284521427	0.28716959079980653	0.13235643322282775	0.28294443313215145	0.4915342951778476	0.4915342951778476
1508	-43.344304280285442	-3817.898200893178910	-3861.242505173464451	-3.529410470775536	1140	0	0	577	-3817.898200893178910	-3.529410470775536	1140	0	0	577	0.854142358996775	0.753815894738263	-6.61048832342939	2.4749682574491594	0.24548354803887817	18.02852023070703	0.285584070904375	0.3023154284356026	0.12831357947582378	0.2837869211841985	1.1330914682998907	1.1330914682998907
